artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]有沒有柔道主將黑熊跑去演魷魚遊戲的八卦,2021/10/06,14:57:46,https://www.ptt.cc/bbs/Gossiping/M.1633532268.A.B2E.html,espio,Gossiping,9,1,6,"以前因為 Armani 眼鏡被阿麗弄壞而 7pupu 的柔道主將黑熊，

就在最近覺得好像很久沒有看到他的時候，

才發現原來他沒有在香港演戲而是跑到韓國去拍韓劇了？
https://i.imgur.com/IGhwmog.jpg
https://i.imgur.com/u1rOxa0.jpg
而且在韓國他好像還比在菁英中心時還壞還惡劣？

是不是當初阿麗真的跑去他又大又舒服的家裡面，也會被射後不理呢？

有沒有黑熊跑去拍韓劇的八卦？謝謝。
"
[問卦]魷魚遊戲的獎金算錯了嗎吧,2021/10/06,14:59:53,https://www.ptt.cc/bbs/Gossiping/M.1633532395.A.291.html,daye2012,Gossiping,12,1,3,"第二集說被淘汰的是255人
一個人1億韓元
錢會發給死掉的家人親屬

那大家投票，決定放棄遊戲

那255億應該都發給家屬了啊


那後來遊戲重啟，201個，獎金應該是201億啊

怎麼會最後還是給456億

請問發錢會計，發錯金額，有被送到焚化爐燒了嗎？

Sent from
BePTT
on my Google Pixel 3
"
[問卦]魷魚遊戲對台灣的最大危機,2021/10/06,15:25:34,https://www.ptt.cc/bbs/Gossiping/M.1633533936.A.852.html,octobird,Gossiping,20,8,2,"剛剛想到魷魚遊戲對台灣的最大危機
不只是韓劇橫掃世界，台灣望塵莫及而已
這部戲讓很多韓國演員IG追蹤人數爆增幾百萬、乃至千萬
藝人紅了，往往有廣告代言、或增加更多出國表演的機會
以前裴勇俊、全智賢、rain都是這樣賺了不少
上次BTS跟麥當勞聯名，讓一堆粉絲瘋狂搶購就是一個例子

台灣現在在國外最紅的連鎖加盟事業體系
有很多是開手搖飲店
也有不少亞洲人自己開店經營
而且很多是從亞裔居民多的地方開始開店

雖然珍珠奶茶是台灣人發明的
雖然我們自己就有不少連鎖加盟體系
但是韓國人經營的貢茶，在國外也是數一數二的大
而且韓國廠商也很喜歡找自家藝人做代言
他們要是學麥當勞跟那些在國際走紅的韓國藝人合作代言或聯名
看看BTS狂粉驚人的購買力
那台灣手搖飲業者海外那些分店
那幾個月生意是不是就不用做了？？

到時候會變成珍奶是台灣人發明的
但是韓國人讓珍奶發揚光大，變成更潮的潮牌嗎？
以後珍奶產業鏈的台灣廠商都改幫全世界的韓國加盟店代工生產原料.....

"
[問卦]印度人有辦法拍出魷魚遊戲電影版嗎?,2021/10/06,15:33:08,https://www.ptt.cc/bbs/Gossiping/M.1633534391.A.F71.html,bbob,Gossiping,11,5,2,"印度人電影拍得好

而且都會把時數給拉長

而且印度的問題應該也很大

需要參加的人可能更多

題材有了只要版權費搞定

印度版的應該不錯吧

有沒有印度電影會如何呈現魷魚遊戲的八卦
"
[問卦]幹！今際之國怎麼可以這麼難看,2021/10/06,16:22:56,https://www.ptt.cc/bbs/Gossiping/M.1633537378.A.81E.html,NTU87,Gossiping,449,159,63,"如題啦
我是之前先看魷魚遊戲
然後看到八卦板一堆人說什麼今際之國屌打之類的
剛好身邊也有朋友推今際之國
我就想說才八集 來看看到底是多好看

媽的
看完之後
什麼爛片啊
也不交代那些人是怎麼進到那個國度的
就進去廁所躲個警察 出來就換了個世界
到底三小(魷魚遊戲至少有說那些人是走投無路
而且主辦方有給他們投票要不要繼續玩下去
你他媽今際只是去躲個廁所出來就被迫玩遊戲還不能退出
到底三小)

然後我一開始以為那個紫吹是女主角
想說好吧 爛開頭至少還有一個大奶女主角
我就繼續堅持看下去吧
結果他媽的一下就死了
到底三小

然後之後玩那個海濱遊戲
一個遊戲可以他媽的玩個兩三集
到底是在拖三小
魷魚遊戲每個遊戲都是一集內搞定
不會玩的就去死
哪跟你在那邊拖戲
今際之國我整部戲不知道出戲幾次

阿然後最後
公布誰是主辦這個遊戲的人的時候
那個主辦人又是哪來的
就一個他媽出現在螢幕上的人
跟我講他是主辦人
魷魚遊戲至少還知道主辦人是那個有錢老頭
然後有錢老頭覺得有錢但人生還是無聊想說來舉辦個遊戲
但他媽的今際之國的主辦人到底他媽的是誰
主辦遊戲的目的又是什麼
他又是如何做到讓那些走出結界的人會立刻被雷劈死
也沒交代

幹 這到底什麼爛片
到底都是誰在推這部啊 幹
"
[新聞]韓流來勢洶洶！《牛津詞典》狂增訂近30個,2021/10/06,16:25:07,https://www.ptt.cc/bbs/Gossiping/M.1633537510.A.F0F.html,yu1164,Gossiping,23,7,3,"1.媒體來源:

TVBS

2.記者署名:

周子馨

3.完整新聞標題:

韓流來勢洶洶！《牛津詞典》狂增訂近30個韓文新詞

4.完整新聞內文:
https://cc.tvbs.com.tw/img/upload/2021/10/05/20211005170625-b4c67cd3.jpg
韓劇《魷魚遊戲》在Netflix上架後火速爆紅。（圖／翻攝自Netflix 推特 @netflix）

韓國娛樂文化近年來在全球刮起炫風，除了南韓偶像團體「防彈少年團」（BTS）風靡全
球少女心外，橫掃全球各大獎項的《寄生上流》以及近期爆紅的韓劇《魷魚遊戲》，都不
難看出韓流勢力來勢洶洶。由英國牛津大學出版社出版的權威英文辭典《牛津英語詞典》
（Oxford English Dictionary）日前修訂最新版本，一口氣增加了26個源自韓文的新單
詞，類型遍及食物名稱、親屬稱謂、流行用語全都有，其中一個新增詞語就是「韓流」（
hallyu），著見韓國文化不僅橫掃亞洲，如今在英語圈的影響力也不容小覷。
https://cc.tvbs.com.tw/img/upload/2021/10/05/20211005170806-04a1ebe1.jpg
南韓偶像團體「防彈少年團」（BTS）在聯合國進行演說。（圖／達志影像美聯社）

綜合外媒報導，牛津辭典在字典中將「韓流」解釋為，「國際上對韓國及其流行文化的關
注提升，尤其以韓國音樂、電影、電視、時尚和食品為代表。」除此之外，外國人熟知的
「歐巴」（oppa）、「歐尼」（unni）也一併收錄於字典中，並解釋「歐巴和歐尼的用法
與實際韓文意思出現差異」，在歐美等英語系國家中，「歐尼」會被用來稱呼自己喜歡的
韓國女演員或女歌手，「歐巴」則是會被用來稱呼男演員或男歌手。

除此之外，由於韓國傳統料理在海外也大受歡迎，此次亦有多個與韓國飲食相關的詞語被
收錄進字典，除了多年前就有的「辛奇」（Kimchi）外，「小菜」（banchan）、「紫菜
包飯」（kimbap）、「五花肉」（samkyeopsal）、「排骨」（galbi）、「雜菜」（
japchae）以及多年前因韓劇《來自星星的你》爆紅的「炸雞啤酒」（chimaek）也都在今
年正式成為權威認證的英文單詞。
https://cc.tvbs.com.tw/img/upload/2021/10/05/20211005170920-c779fe8f.jpg
《寄生上流》橫掃南韓國內外各大影展榜單。（圖／達志影像美聯社）

此次更新的其他內容還有在年輕世代中流傳的創新用語，如「網咖」（PC bang）、「肌
膚接觸」（skinship）、「韓式英語」（Konglish）、「大發」（daebak）、「加油」
(fighting)、「撒嬌」（Aegyo）等。另外韓國傳統服飾「韓服」（hanbok）以及「韓國
演歌」（Trot）也全都被收錄在這次的修訂版中。
https://cc.tvbs.com.tw/img/upload/2021/10/05/20211005171032-b92d9b52.jpg
《魷魚遊戲》帶起「戳椪糖」挑戰。（圖／達志影像路透社）

根據《亞洲日報》報導，截至2013年為止，《牛津英語詞典》中收錄源自韓文的詞語僅不
超過20個，但是近年來幾乎每年的修訂版都會新增韓文詞彙，今年更一次增加近30個韓文
詞語。《牛津英語詞典》也表示，隨著韓國流行文化在國際上的知名度不斷上升，韓式風
格如今已被視為潮流的縮影，不僅顯現在電影、音樂或時尚層面，同時也可以在語言中感
受到，今年字典內增訂的韓文單詞就證明了這一點。


5.完整新聞連結 (或短網址):
https://reurl.cc/emXNdQ
6.備註:

"
[新聞]獨／台灣拍不出《魷魚遊戲》？魏德聖：,2021/10/06,16:56:57,https://www.ptt.cc/bbs/Gossiping/M.1633539419.A.6B0.html,ivorysoap,Gossiping,102,25,19,"備註請放最後面 違者新聞文章刪除

1.媒體來源:
nownews
2.記者署名:
江芷稜

3.完整新聞標題:
獨／台灣拍不出《魷魚遊戲》？魏德聖：不必跟別人比

4.完整新聞內文:
韓劇《魷魚遊戲》在全球掀起討論熱度，有望成為Netflix有史以來收視率最高影集。各
界議論台灣為何拍不出來國際性影集？《NOWnews今日新聞》採訪導演魏德聖，他認為別
人影集拍得好，才會有高討論度，但不必吹捧別人，來跟自己比較，這樣的話題年年都有
。
《魷魚遊戲》花費鉅資建造華麗場景，還有後製特效，呈現各種遊戲的詭譎多變，被視為
是走紅因素。《賽德克巴萊》當年做特效同樣花費不貲，魏德聖說，錢很重要，拍戲要能
回收才能帶動產業，有穩定報酬才能吸引人才，但整個影視圈結構更重要，需要經驗和時
間，並非純靠金錢就能解決，還需要周邊帶動環境，「故事呢？重點還是在故事上」。

擁有極佳的敘事能力，創作出《海角七號》、《賽德克巴萊》這樣億萬票房的經典作品，
魏德聖仍會面臨資金困窘的難關，醞釀多年的「臺灣三部曲」，去年大功闊斧募資拍攝，
面對疫情與現實考量暫時喊卡，他仍在努力尋求政府和企業主的資金挹注，希望電影盡早
復拍。

魏導坦言，外界對電影的審視較為嚴格，每分錢都要花在刀口上，若是政府投資的資金，
更不能浪費納稅人的錢。他公司旗下作品《餘生》最近被詢問劇照授權費用，對方負責執
行公家部門委託的拍攝案，預算沒這麼充裕，希望能夠打折。魏導開玩笑說，自己很好說
話，如果對方預算很低，當然可以打折啦，但希望對方告知實際預算，而不是光砍價
5.完整新聞連結 (或短網址):
https://www.nownews.com/news/5402503
6.備註:


全台灣最有資格講這話的電影人
"
Re:[新聞]獨／台灣拍不出《魷魚遊戲》？魏德聖：,2021/10/06,17:20:45,https://www.ptt.cc/bbs/Gossiping/M.1633540846.A.C0C.html,OPPAISuki,Gossiping,48,25,3,"就繼續自慰阿

不知長進

繼續拍自己爽 拍爛東西 餵台灣人吃台灣價值 台灣人好騙 還是有人買單投資

爽拿文化部補助 餓不死

台片都要比不上陸片了 更何況跟韓國比...哀"
Re:[新聞]獨／台灣拍不出《魷魚遊戲》？魏德聖：,2021/10/06,17:30:35,https://www.ptt.cc/bbs/Gossiping/M.1633541438.A.843.html,protoss,Gossiping,48,15,1,"其實台灣的任何產出只是反映了他的生活內容...

    光一個電影你從他敘事的能力雜亂又沒重點就知道這團隊平時也是混吃等死...

    記者也是無聊拿當紅的魷魚遊戲去問魏德聖...

    叫廢物去評斷強者?

    我是沒看過魷魚遊戲啦...

    這類很跳不直覺的題目我通常沒啥動力...

    但就算他內容不怎樣我也猜得到至少完成度是高的...

    這些都是客觀上可以掌握的...

    說什麼沒錢市場小都是哭給人聽卸責用的...

    你拿片20年前的無間道擺在現在來看...

    照樣能跟現在當紅的電影比評...

    他也沒有用到多難的技巧或場景...

    頂多就黃警司被人從天台上丟下來吧...

    但是這種片會市場小嗎?

    其他國家的人會因為廣東話就看不懂他在演啥?

    永遠不檢討自己都是檢討大環境...

    檢討大環境又怎樣?自己本身就會比較有長進嗎?
其實我覺得這是還好...

    重點是你的完成度要高...

    不然人家第一印象這就是部爛片...

    我的冠軍女兒算不算老梗?

    但他們導演就很清楚的掌握故事裡有那些橋段是爆點刻意去描寫...

    就結果看它還是很成功啊...
也沒啥高見啊...

    叫它自己去國外深造從基本學起...

    不要以為拍過幾部電影賣錢就真的有實力...

    很多部分現今都已經實踐於工程管理上去了...

    而不是過去那套學徒學來可以比的...

    不然你以為韓國為啥可以短時間一直出被討論的作品...

    老是自己學來的那套...

    那終究是阿基師幾百樣菜起首先過油...
其實我覺得故事是還好...

    帶領一個團隊最好是要對這故事相當熟悉...

    當然太爛的主題你也不會想花心力...

    現在韓國的成績就擺在你面前...

    它會成功不只是題材一樣...
這魏自己也是要檢討啦...

    他作品有頻繁出到一點時間都沒有?

    擺明就是過去學的那套在管理拍攝啊...

    不然基本的敘事怎麼會那麼雜亂沒重點...

    劇本都不知道有沒有仔細翻過兩遍勒...
教父也是黑道片啊...

    但他的內容絕不是台灣這種黑道片可以比的...

    人物刻畫鮮明...

    強到八成以上的角色我都知道這個人內心到底是怎麼想的...

    而不是只有熟悉那幾位主角..."
Re:[新聞]獨／台灣拍不出《魷魚遊戲》？魏德聖：,2021/10/06,17:42:14,https://www.ptt.cc/bbs/Gossiping/M.1633542136.A.2E0.html,ivorysoap,Gossiping,54,11,3,"他的海角七號就是笑話了
 連個故事都說的哩哩落落

 我是沒看過有一部電影同時開N個配角線 片尾卻完全不收回來的
 （一般人會稱這叫腰斬）
 我就問 日據時代的台日戀干阿嘉什麼事?

 阿嘉又為什麼什麼鋪陳都沒有 日女就輕易上了他的床？
 那個電梯唱歌的小妹妹 BOT的海灘 摔人的警察 賣小米酒的SALES
 地頭蛇老大馬如龍 後來又怎樣了?

 通通沒有交代
 而且他們跟男女主角的主線又或著日據時代男女主角的主線
 “一丁點關係都沒有”
 講白一點  整部片都由全刪掉也不影響劇情的配角戲分至少佔了
 一半的鏡頭。


 看完就記得兩條不錯的主打歌 跟幾句經典台詞 剩下的感覺是
“這部電影到底是想對觀眾供三小？""


 連個完整故事都說不好 還不如去重看幾十年前拍的報告典獄長
 跟雜牌警校軍

 至於後來的塞德克巴萊 光看他非得分成上下兩集演就知道
 這人一樣是不會說故事了。


 大概是這樣。
"
Re:[新聞]獨／台灣拍不出《魷魚遊戲》？魏德聖：,2021/10/06,17:59:51,https://www.ptt.cc/bbs/Gossiping/M.1633543193.A.959.html,DustToDust,Gossiping,55,10,1,"商業娛樂片才是最難的

以魷魚遊戲來說 算是非常成功

我看韓國電影各方面都比台灣成熟太多了



人家是市場導向 市場在哪 錢就在哪

整天拍一些台灣題材自爽 暨走不出台灣 也賺不到錢

賺不到錢產業就萎縮 產業萎縮就難培養人才只能領補助




其實根本沒人關心台灣阿

整天喊破喉嚨 世界不是只有XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX

難怪台灣最頂的高端也沒人要

哈哈哈


"
Re:[新聞]台灣拍不出《魷魚遊戲》？文化部：「這三,2021/10/06,23:40:35,https://www.ptt.cc/bbs/Gossiping/M.1633563643.A.899.html,applegg,Gossiping,18,5,2,"為啥斯卡羅這戲萬事兼備 卻可以拍這摸濫
  資金土地人才劇本都有了
  卻可以讓我連一分鐘的片花都想暈吐

  導演不是拍過很多片 經驗應該很足了
  主要演員也都有知名度
  劇本內容也蠻豐富的"
